fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.1769911504424778,0.5034246575342466,0.02,0.1027397260273972,0.0834724540901502,0.1971830985915492,0.0600706713780918,0.4552129221732745,0.6299212598425198,0.1616766467065868,0.3999999999999999
0.2831858407079646,0.2876712328767123,0.26,0.0753424657534246,0.1268781302170283,0.3098591549295774,0.1484098939929328,0.589574155653451,0.5275590551181104,0.2455089820359281,0.1230769230769229
0.3805309734513274,0.3219178082191781,0.39,0.0958904109589041,0.1385642737896494,0.056338028169014,0.0565371024734982,0.6262848751835579,0.4960629921259843,0.1497005988023952,0.2923076923076924
0.6460176991150443,0.3938356164383561,0.53,0.1712328767123287,0.1936560934891486,0.0845070422535211,0.0530035335689045,0.6703377386196766,0.3385826771653542,0.3053892215568862,0.5846153846153844
0.3097345132743362,0.3767123287671233,0.55,0.0616438356164383,0.1752921535893155,0.4366197183098591,0.4770318021201413,0.4941262848751858,0.3385826771653542,0.1736526946107784,0.1538461538461538
0.2831858407079646,0.136986301369863,0.44,0.1232876712328767,0.1535893155258764,0.0985915492957746,0.03886925795053,0.5323054331864903,0.4645669291338583,0.2694610778443114,0.3999999999999999
0.4070796460176991,0.2808219178082192,0.24,0.1164383561643835,0.1101836393989983,0.380281690140845,0.469964664310954,0.5734214390602058,0.3700787401574802,0.1437125748502993,0.1692307692307691
0.2123893805309734,0.3424657534246575,0.08,0.0616438356164383,0.1068447412353923,0.0985915492957746,0.0636042402826855,0.5675477239353917,0.5826771653543307,0.1197604790419161,0.0923076923076922
0.2566371681415929,0.273972602739726,0.4,0.0890410958904109,0.0801335559265442,0.1549295774647887,0.0494699646643109,0.3428781204111574,0.4094488188976376,0.18562874251497,0.5230769230769231
0.4867256637168141,0.226027397260274,0.23,0.0684931506849315,0.1168614357262103,0.1267605633802817,0.0424028268551236,0.5631424375917748,0.3779527559055119,0.1916167664670658,0.1384615384615385
0.3539823008849557,0.2054794520547945,0.39,0.0616438356164383,0.0934891485809683,0.0704225352112676,0.0212014134275618,0.3737151248164502,0.4803149606299213,0.215568862275449,0.5076923076923076
0.1946902654867256,0.1643835616438356,0.32,0.0616438356164383,0.0918196994991653,0.0422535211267605,0.0070671378091872,0.2004405286343624,0.4881889763779526,0.1317365269461078,0.676923076923077
0.6194690265486725,0.1986301369863013,0.58,0.1301369863013698,0.1402337228714524,0.3380281690140845,0.3356890459363957,0.7466960352422936,0.3070866141732282,0.1197604790419161,0.2461538461538461
0.5221238938053098,0.184931506849315,0.46,0.0890410958904109,0.1051752921535893,0.1830985915492957,0.0742049469964664,0.4339207048458139,0.2519685039370078,0.3053892215568862,0.4615384615384615
0.6194690265486725,0.136986301369863,0.55,0.1301369863013698,0.1151919866444073,0.4788732394366197,0.215547703180212,0.7437591776798824,0.4566929133858266,0.3532934131736527,0.3692307692307693
0.1061946902654867,0.1164383561643835,0.26,0.0547945205479452,0.0851419031719532,0.028169014084507,0.0176678445229682,0.1049926578560973,0.5118110236220473,0.125748502994012,0.7846153846153846
0.3539823008849557,0.2808219178082192,0.22,0.0753424657534246,0.1469115191986644,0.0845070422535211,0.0742049469964664,0.486784140969166,0.3622047244094489,0.1377245508982036,0.2769230769230767
0.247787610619469,0.3527397260273973,0.1,0.1027397260273972,0.1135225375626043,0.2112676056338028,0.0954063604240282,0.5352422907489014,0.6614173228346458,0.215568862275449,0.3692307692307693
0.2831858407079646,0.2123287671232877,0.32,0.1301369863013698,0.1135225375626043,0.3943661971830985,0.1837455830388692,0.5381791483113044,0.4488188976377953,0.18562874251497,0.2923076923076924
0.1946902654867256,0.3561643835616438,0.1,0.0821917808219178,0.1218697829716193,0.2394366197183098,0.3356890459363957,0.4060205580029404,0.4724409448818896,0.1137724550898203,0.2769230769230767
0.2389380530973451,0.3698630136986301,0.0,0.0753424657534246,0.1202003338898163,0.0704225352112676,0.0600706713780918,0.6042584434654905,0.6850393700787402,0.3772455089820359,0.2307692307692307
0.2566371681415929,0.2054794520547945,0.31,0.047945205479452,0.1135225375626043,0.1971830985915492,0.127208480565371,0.5675477239353917,0.4488188976377953,0.18562874251497,0.0923076923076922
0.1946902654867256,0.3767123287671233,0.0,0.0684931506849315,0.1135225375626043,0.2957746478873239,0.1166077738515901,0.509544787077824,0.5196850393700787,0.2455089820359281,0.1999999999999998
0.3185840707964601,0.1095890410958904,0.6,0.1438356164383561,0.1535893155258764,0.1267605633802817,0.0565371024734982,0.602790014684285,0.5118110236220473,0.2095808383233533,0.3384615384615383
0.2389380530973451,0.2123287671232877,0.24,0.1095890410958904,0.1101836393989983,0.3661971830985915,0.215547703180212,0.4706314243759209,0.6771653543307088,0.155688622754491,0.4153846153846153
0.3716814159292036,0.3356164383561644,0.3,0.1301369863013698,0.1268781302170283,0.2253521126760563,0.1413427561837456,0.5528634361233521,0.4094488188976376,0.1077844311377245,0.1384615384615385
0.3008849557522124,0.3424657534246575,0.35,0.1301369863013698,0.1235392320534223,0.380281690140845,0.1625441696113074,0.5088105726872254,0.4488188976377953,0.1736526946107784,0.3692307692307693
0.336283185840708,0.363013698630137,0.6,0.0821917808219178,0.1669449081803005,0.1549295774647887,0.2968197879858657,0.5308370044052847,0.3622047244094489,0.1137724550898203,0.1230769230769229
0.2920353982300885,0.1917808219178082,0.3,0.0616438356164383,0.2420701168614357,0.0140845070422535,0.1378091872791519,0.5286343612334804,0.4488188976377953,0.3473053892215569,0.1692307692307691
0.3274336283185841,0.1095890410958904,0.48,0.0821917808219178,0.1352253756260434,0.0704225352112676,0.0212014134275618,0.294419970631422,0.4094488188976376,0.1736526946107784,0.6153846153846154
0.3628318584070796,0.452054794520548,0.51,0.0547945205479452,0.672787979966611,0.1549295774647887,0.2120141342756183,0.4522760646108633,0.2047244094488188,0.5029940119760479,0.1230769230769229
0.2389380530973451,0.2945205479452055,0.03,0.047945205479452,0.1001669449081803,0.2253521126760563,0.127208480565371,0.4060205580029404,0.4960629921259843,0.0898203592814371,0.0923076923076922
0.1504424778761062,0.4383561643835617,0.0,0.136986301369863,0.1001669449081803,0.352112676056338,0.1625441696113074,0.2731277533039614,0.6062992125984251,0.1616766467065868,0.4769230769230769
0.5309734513274336,0.1506849315068493,0.49,0.1575342465753424,0.1101836393989983,0.2676056338028169,0.254416961130742,0.6703377386196766,0.3543307086614172,0.2215568862275448,0.2461538461538461
0.3185840707964601,0.4178082191780822,0.21,0.0547945205479452,0.1035058430717863,0.056338028169014,0.0247349823321554,0.4941262848751858,0.3622047244094489,0.1137724550898203,0.1692307692307691
0.3982300884955752,0.3561643835616438,0.23,0.1506849315068493,0.1385642737896494,0.1690140845070422,0.1130742049469964,0.7143906020558033,0.4251968503937006,0.155688622754491,0.1999999999999998
0.247787610619469,0.3835616438356165,0.16,0.0616438356164383,0.1101836393989983,0.1549295774647887,0.1166077738515901,0.5602055800293719,0.5984251968503937,0.2215568862275448,0.2307692307692307
0.1415929203539823,0.3082191780821917,0.1,0.0821917808219178,0.0601001669449081,0.0422535211267605,0.0176678445229682,0.3237885462555093,0.5511811023622047,0.2574850299401198,0.3692307692307693
0.3185840707964601,0.3219178082191781,0.0,0.1095890410958904,0.1352253756260434,0.2535211267605634,0.1837455830388692,0.7437591776798824,0.5984251968503937,0.1916167664670658,0.1384615384615385
0.4690265486725664,0.410958904109589,0.55,0.0547945205479452,0.2070116861435726,0.323943661971831,0.1625441696113074,0.5469897209985298,0.4803149606299213,0.3652694610778442,0.2461538461538461
0.5486725663716815,0.2602739726027397,0.46,0.1095890410958904,0.1018363939899833,0.056338028169014,0.0742049469964664,0.7364170337738626,0.2440944881889761,0.18562874251497,0.1692307692307691
0.3185840707964601,0.6027397260273972,0.09,0.0958904109589041,0.0884808013355592,0.0845070422535211,0.1095406360424028,0.4977973568281957,0.4566929133858266,0.1317365269461078,0.0923076923076922
0.247787610619469,0.3287671232876712,0.26,0.0821917808219178,0.1185308848080133,0.2253521126760563,0.3003533568904594,0.447136563876656,0.4330708661417323,0.1377245508982036,0.2153846153846154
0.4159292035398231,0.1917808219178082,0.49,0.1095890410958904,0.1218697829716193,0.5211267605633803,0.4805653710247349,0.5675477239353917,0.3779527559055119,0.1317365269461078,0.1538461538461538
0.495575221238938,0.2191780821917808,0.42,0.0753424657534246,0.0984974958263772,0.0845070422535211,0.0494699646643109,0.410425844346549,0.3149606299212599,0.2754491017964072,0.4153846153846153
0.5398230088495575,0.1575342465753424,0.53,0.1164383561643835,0.0968280467445743,0.056338028169014,0.0353356890459364,0.5234948604992649,0.3228346456692912,0.1916167664670658,0.3999999999999999
0.2920353982300885,0.3904109589041095,0.21,0.0821917808219178,0.1135225375626043,0.4507042253521127,0.4770318021201413,0.450073421439059,0.4015748031496062,0.1077844311377245,0.2307692307692307
0.4778761061946903,0.3904109589041095,0.11,0.0342465753424657,0.1202003338898163,0.0985915492957746,0.0636042402826855,0.4192364170337744,0.1102362204724407,0.0838323353293413,0.1999999999999998
0.3982300884955752,0.1095890410958904,0.46,0.5547945205479452,0.1702838063439065,0.028169014084507,0.0106007067137809,0.6563876651982358,0.3464566929133859,0.1616766467065868,0.3846153846153846
0.3628318584070796,0.452054794520548,0.51,0.0547945205479452,0.672787979966611,0.1549295774647887,0.2120141342756183,0.4522760646108633,0.2047244094488188,0.5029940119760479,0.1230769230769229
0.1504424778761062,0.1232876712328767,0.48,0.0616438356164383,0.0951585976627713,0.2394366197183098,0.1943462897526501,0.4280469897209997,0.5511811023622047,0.2694610778443114,0.2923076923076924
0.2300884955752212,0.1643835616438356,0.46,0.0821917808219178,0.1035058430717863,0.323943661971831,0.1342756183745583,0.3869309838472841,0.5196850393700787,0.311377245508982,0.3999999999999999
0.4336283185840708,0.2328767123287671,0.24,0.1232876712328767,0.1335559265442404,0.1830985915492957,0.1342756183745583,0.5822320117474312,0.2992125984251969,0.2455089820359281,0.2461538461538461
0.2389380530973451,0.4212328767123288,0.0,0.0890410958904109,0.1135225375626043,0.2394366197183098,0.07773851590106,0.556534508076362,0.5275590551181104,0.1616766467065868,0.1538461538461538
0.3716814159292036,0.3356164383561644,0.19,0.2123287671232877,0.1368948247078464,0.4084507042253521,0.2226148409893993,0.5726872246696071,0.3779527559055119,0.1017964071856287,0.2461538461538461
0.2300884955752212,0.184931506849315,0.44,0.1164383561643835,0.0901502504173622,0.2957746478873239,0.1484098939929328,0.357562408223205,0.4409448818897636,0.3053892215568862,0.4769230769230769
0.2035398230088496,0.2465753424657534,0.2,0.0684931506849315,0.1168614357262103,0.1126760563380281,0.0600706713780918,0.4243759177679899,0.5118110236220473,0.059880239520958,0.1
0.4867256637168141,0.1780821917808219,0.5,0.1027397260273972,0.1535893155258764,0.0704225352112676,0.0247349823321554,0.466960352422911,0.3779527559055119,0.1916167664670658,0.4923076923076922
0.2654867256637168,0.1986301369863013,0.14,0.1438356164383561,0.1252086811352253,0.2816901408450704,0.1307420494699646,0.4647577092510986,0.4566929133858266,0.1437125748502993,0.323076923076923
0.2920353982300885,0.3287671232876712,0.06,0.047945205479452,0.0951585976627713,0.1971830985915492,0.1872791519434629,0.4647577092510986,0.4409448818897636,0.0778443113772455,0.1538461538461538
0.1769911504424778,0.3150684931506849,0.02,0.1027397260273972,0.0951585976627713,0.2535211267605634,0.1201413427561837,0.2790014684287838,0.5039370078740156,0.1976047904191617,0.6461538461538461
0.2743362831858407,0.3150684931506849,0.01,0.0616438356164383,0.1268781302170283,0.1549295774647887,0.0424028268551236,0.4118942731277546,0.4566929133858266,0.1377245508982036,0.323076923076923
0.2654867256637168,0.2054794520547945,0.25,0.2054794520547945,0.1535893155258764,0.380281690140845,0.2968197879858657,0.5704845814977947,0.3228346456692912,0.1437125748502993,0.1076923076923075
0.2300884955752212,0.2534246575342466,0.24,0.0890410958904109,0.0968280467445743,0.056338028169014,0.1060070671378091,0.4353891336270195,0.4645669291338583,0.0898203592814371,0.1538461538461538
0.2300884955752212,0.0890410958904109,0.37,0.1095890410958904,0.0851419031719532,0.1408450704225352,0.1236749116607773,0.3171806167400882,0.6141732283464567,0.281437125748503,0.6153846153846154
0.3185840707964601,0.2123287671232877,0.29,0.047945205479452,0.1151919866444073,0.3661971830985915,0.1378091872791519,0.4375917767988238,0.4015748031496062,0.125748502994012,0.2923076923076924
0.3097345132743362,0.4143835616438356,0.22,0.0890410958904109,0.1001669449081803,0.1408450704225352,0.1236749116607773,0.486784140969166,0.4881889763779526,0.1317365269461078,0.1076923076923075
0.2566371681415929,0.2602739726027397,0.36,0.3561643835616438,0.0984974958263772,0.2253521126760563,0.3392226148409894,0.5675477239353917,0.4803149606299213,0.281437125748503,0.323076923076923
0.4159292035398231,0.1643835616438356,0.39,0.0410958904109589,0.1135225375626043,0.5633802816901409,0.1731448763250883,0.4735682819383239,0.5748031496062994,0.2395209580838323,0.3846153846153846
0.1769911504424778,0.3972602739726027,0.08,0.1164383561643835,0.1569282136894824,0.1830985915492957,0.0742049469964664,0.4831130690161561,0.5511811023622047,0.1497005988023952,0.2769230769230767
0.495575221238938,0.0753424657534246,0.37,0.0890410958904109,0.0751252086811352,0.1830985915492957,0.1060070671378091,0.4456681350954504,0.3858267716535432,0.0958083832335329,0.1384615384615385
0.2743362831858407,0.0753424657534246,0.37,0.0616438356164383,0.0567612687813021,0.3098591549295774,0.1908127208480565,0.5161527165932451,0.5275590551181104,0.2275449101796407,0.5692307692307691
0.1238938053097345,0.2602739726027397,0.04,0.0890410958904109,0.1335559265442404,0.1690140845070422,0.0706713780918728,0.469897209985314,0.5669291338582677,0.0838323353293413,0.2461538461538461
0.3805309734513274,0.517123287671233,0.13,0.1746575342465753,0.1268781302170283,0.0422535211267605,0.0282685512367491,0.6850220264317161,0.5511811023622047,0.1137724550898203,0.4769230769230769
0.2123893805309734,0.3013698630136986,0.17,0.0547945205479452,0.0884808013355592,0.1971830985915492,0.0636042402826855,0.3722466960352446,0.5511811023622047,0.2095808383233533,0.3307692307692308
0.2920353982300885,0.410958904109589,0.01,0.0684931506849315,0.1068447412353923,0.0845070422535211,0.0918727915194346,0.4853157121879605,0.5118110236220473,0.125748502994012,0.1846153846153845
0.2654867256637168,0.2123287671232877,0.4,0.1232876712328767,0.1168614357262103,0.0704225352112676,0.0176678445229682,0.3898678414096953,0.5511811023622047,0.125748502994012,0.5846153846153844
0.3097345132743362,0.410958904109589,0.09,0.1301369863013698,0.1202003338898163,0.2394366197183098,0.1519434628975265,0.6850220264317161,0.5433070866141734,0.2335329341317365,0.4153846153846153
0.3893805309734513,0.2465753424657534,0.32,0.1301369863013698,0.1202003338898163,0.2816901408450704,0.4098939929328622,0.6116005873715102,0.4566929133858266,0.1736526946107784,0.1538461538461538
0.3274336283185841,0.2876712328767123,0.28,0.0684931506849315,0.1085141903171953,0.1408450704225352,0.1201413427561837,0.5675477239353917,0.5118110236220473,0.1676646706586826,0.2461538461538461
0.2831858407079646,0.3082191780821917,0.09,0.0958904109589041,0.0884808013355592,0.4647887323943662,0.1378091872791519,0.3010279001468431,0.5669291338582677,0.2455089820359281,0.6615384615384614
0.3628318584070796,0.273972602739726,0.09,0.1095890410958904,0.1318864774624374,0.2676056338028169,0.1519434628975265,0.5528634361233521,0.4724409448818896,0.3173652694610778,0.3384615384615383
0.1238938053097345,0.2671232876712329,0.0,0.0821917808219178,0.0868113522537562,0.5492957746478874,0.1696113074204947,0.3619676945668137,0.6299212598425198,0.3592814371257485,0.3538461538461537
0.2212389380530973,0.1506849315068493,0.28,0.0753424657534246,0.1168614357262103,0.4225352112676056,0.2190812720848056,0.5044052863436167,0.5590551181102363,0.0898203592814371,0.1538461538461538
0.4159292035398231,0.1438356164383561,0.45,0.0410958904109589,0.0751252086811352,0.2535211267605634,0.1095406360424028,0.3604992657856081,0.3464566929133859,0.3353293413173653,0.4153846153846153
0.6902654867256638,0.1575342465753424,0.49,0.1164383561643835,0.1118530884808013,0.3661971830985915,0.2226148409893993,0.6850220264317161,0.2992125984251969,0.2514970059880239,0.3076923076923077
0.5044247787610621,0.136986301369863,0.45,0.3767123287671233,0.1018363939899833,0.056338028169014,0.0247349823321554,0.5528634361233521,0.3858267716535432,0.2934131736526946,0.6461538461538461
0.247787610619469,0.2945205479452055,0.22,0.0890410958904109,0.1569282136894824,0.1549295774647887,0.2332155477031802,0.4280469897209997,0.2440944881889761,0.1796407185628742,0.1230769230769229
0.7079646017699115,0.1986301369863013,0.54,0.1301369863013698,0.1519198664440734,0.2535211267605634,0.1236749116607773,0.6842878120411173,0.3700787401574802,0.2574850299401198,0.4461538461538462
0.2123893805309734,0.3150684931506849,0.28,0.2671232876712329,0.1218697829716193,0.1549295774647887,0.2226148409893993,0.4596182085168913,0.4566929133858266,0.2215568862275448,0.3999999999999999
0.2566371681415929,0.4006849315068493,0.24,0.0616438356164383,0.5809682804674458,0.1971830985915492,0.2014134275618374,0.4647577092510986,0.2047244094488188,0.7544910179640719,0.1692307692307691
0.2831858407079646,0.3013698630136986,0.19,0.0821917808219178,0.1151919866444073,0.1971830985915492,0.3498233215547703,0.450073421439059,0.4645669291338583,0.125748502994012,0.1692307692307691
0.247787610619469,0.3287671232876712,0.26,0.0821917808219178,0.1185308848080133,0.2253521126760563,0.3003533568904594,0.447136563876656,0.4330708661417323,0.1377245508982036,0.2153846153846154
0.1238938053097345,0.2602739726027397,0.0,0.0342465753424657,0.0751252086811352,0.1971830985915492,0.0706713780918728,0.3237885462555093,0.4881889763779526,0.0718562874251497,0.1692307692307691
0.2300884955752212,0.1780821917808219,0.38,0.1301369863013698,0.0934891485809683,0.3098591549295774,0.127208480565371,0.2562408223201176,0.4724409448818896,0.2335329341317365,0.6923076923076923
0.2300884955752212,0.3493150684931507,0.0,0.0684931506849315,0.1419031719532554,0.1830985915492957,0.1130742049469964,0.4904552129221759,0.4960629921259843,0.1497005988023952,0.0923076923076922
0.3008849557522124,0.2054794520547945,0.17,0.0753424657534246,0.1018363939899833,0.0704225352112676,0.0424028268551236,0.5234948604992649,0.4330708661417323,0.1676646706586826,0.1230769230769229
0.2300884955752212,0.3424657534246575,0.06,0.1095890410958904,0.1101836393989983,0.2253521126760563,0.2756183745583039,0.5425844346549211,0.6062992125984251,0.1197604790419161,0.1999999999999998
0.2035398230088496,0.2534246575342466,0.1,0.0958904109589041,0.1035058430717863,0.1549295774647887,0.0848056537102473,0.4280469897209997,0.5354330708661417,0.1497005988023952,0.2769230769230767
0.247787610619469,0.1575342465753424,0.33,0.1027397260273972,0.0934891485809683,0.1126760563380281,0.0706713780918728,0.3399412628487543,0.4881889763779526,0.1616766467065868,0.5384615384615384
0.3716814159292036,0.2328767123287671,0.45,0.1164383561643835,0.0884808013355592,0.0845070422535211,0.0424028268551236,0.3399412628487543,0.4566929133858266,0.2754491017964072,0.8615384615384615
0.4513274336283185,0.1198630136986301,0.4,0.0410958904109589,0.1018363939899833,0.1830985915492957,0.0530035335689045,0.4030837004405292,0.3149606299212599,0.1077844311377245,0.3846153846153846
0.3008849557522124,0.4280821917808219,0.56,0.0753424657534246,0.1769616026711185,0.4084507042253521,0.4522968197879858,0.4941262848751858,0.3937007874015749,0.1976047904191617,0.1538461538461538
0.2566371681415929,0.3287671232876712,0.03,0.0616438356164383,0.1385642737896494,0.3380281690140845,0.3286219081272085,0.3619676945668137,0.4803149606299213,0.125748502994012,0.2615384615384614
0.247787610619469,0.3561643835616438,0.07,0.0616438356164383,0.1469115191986644,0.0985915492957746,0.0600706713780918,0.4427312775330393,0.4409448818897636,0.1497005988023952,0.1846153846153845
0.2920353982300885,0.1917808219178082,0.29,0.0616438356164383,0.2420701168614357,0.0,0.1342756183745583,0.5308370044052847,0.4409448818897636,0.3532934131736527,0.1692307692307691
0.4690265486725664,0.2876712328767123,0.45,0.0958904109589041,0.0984974958263772,0.2112676056338028,0.1201413427561837,0.6629955947136568,0.5118110236220473,0.1736526946107784,0.1538461538461538
0.2566371681415929,0.3150684931506849,0.56,0.1506849315068493,0.2353923205342236,0.056338028169014,0.0282685512367491,0.3443465491923629,0.3700787401574802,0.4191616766467065,0.4923076923076922
0.0884955752212389,0.5445205479452055,0.0,0.0821917808219178,0.0484140233722871,0.2253521126760563,0.254416961130742,0.2488986784140978,0.7401574803149609,0.2395209580838323,0.4615384615384615
0.3097345132743362,0.4828767123287671,0.24,0.0821917808219178,0.1202003338898163,0.056338028169014,0.0247349823321554,0.5234948604992649,0.4960629921259843,0.2634730538922156,0.3538461538461537
0.4070796460176991,0.2123287671232877,0.52,0.0958904109589041,0.1185308848080133,0.1830985915492957,0.0600706713780918,0.5528634361233521,0.4803149606299213,0.1676646706586826,0.4461538461538462
0.2212389380530973,0.2328767123287671,0.2,0.0684931506849315,0.1085141903171953,0.380281690140845,0.1696113074204947,0.4060205580029404,0.4960629921259843,0.18562874251497,0.3076923076923077
0.2654867256637168,0.3595890410958904,0.03,0.0684931506849315,0.1235392320534223,0.1830985915492957,0.1802120141342756,0.5014684287812056,0.4960629921259843,0.0778443113772455,0.2923076923076924
0.5663716814159292,0.1232876712328767,0.58,0.0821917808219178,0.0701168614357262,0.0845070422535211,0.0459363957597173,0.5822320117474312,0.4488188976377953,0.3293413173652695,0.323076923076923
0.2212389380530973,0.386986301369863,0.35,0.0753424657534246,0.1268781302170283,0.1126760563380281,0.303886925795053,0.4574155653450788,0.4251968503937006,0.1736526946107784,0.1538461538461538
0.3805309734513274,0.0,0.45,0.0616438356164383,0.1051752921535893,0.1267605633802817,0.0530035335689045,0.4001468428781181,0.5275590551181104,0.2574850299401198,0.5384615384615384
0.3274336283185841,0.2054794520547945,0.38,0.1095890410958904,0.1368948247078464,0.323943661971831,0.1908127208480565,0.5748898678414114,0.4488188976377953,0.2215568862275448,0.3692307692307693
0.4159292035398231,0.3664383561643836,0.26,0.0753424657534246,0.1402337228714524,0.056338028169014,0.1024734982332155,0.536710719530107,0.4015748031496062,0.0538922155688622,0.1846153846153845
0.2300884955752212,0.3698630136986301,0.03,0.0958904109589041,0.1101836393989983,0.2112676056338028,0.2826855123674912,0.5403817914831168,0.6220472440944881,0.1437125748502993,0.1999999999999998
0.6725663716814159,0.1506849315068493,0.5,0.1027397260273972,0.0901502504173622,0.1267605633802817,0.0530035335689045,0.7290748898678429,0.2992125984251969,0.5089820359281436,0.1230769230769229
0.3185840707964601,0.3527397260273973,0.1,0.0821917808219178,0.1018363939899833,0.3380281690140845,0.1908127208480565,0.4632892804699011,0.4330708661417323,0.2514970059880239,0.3846153846153846
0.3893805309734513,0.1780821917808219,0.41,0.1027397260273972,0.1519198664440734,0.0704225352112676,0.0141342756183745,0.4383259911894306,0.3070866141732282,0.1497005988023952,0.5384615384615384
0.2300884955752212,0.3082191780821917,0.05,0.0958904109589041,0.1151919866444073,0.2112676056338028,0.1060070671378091,0.4089574155653435,0.5039370078740156,0.1616766467065868,0.2923076923076924
0.2035398230088496,0.1986301369863013,0.31,0.0753424657534246,0.1118530884808013,0.2816901408450704,0.1590106007067137,0.4853157121879605,0.5748031496062994,0.1317365269461078,0.1692307692307691
0.3451327433628319,0.1095890410958904,0.56,0.0616438356164383,0.1335559265442404,0.4788732394366197,0.342756183745583,0.5014684287812056,0.4409448818897636,0.2514970059880239,0.323076923076923
0.0353982300884956,0.6164383561643836,0.04,0.0342465753424657,0.0550918196994991,0.5633802816901409,0.2791519434628975,0.2738619676945683,0.7952755905511812,0.0898203592814371,0.323076923076923
0.3982300884955752,0.4486301369863014,0.22,0.0890410958904109,0.1118530884808013,0.1549295774647887,0.1484098939929328,0.5528634361233521,0.3464566929133859,0.1077844311377245,0.1846153846153845
0.3805309734513274,0.2602739726027397,0.21,0.0890410958904109,0.1268781302170283,0.2816901408450704,0.1166077738515901,0.5029368575624111,0.4645669291338583,0.2994011976047904,0.4153846153846153
0.5309734513274336,0.2191780821917808,0.68,0.2191780821917808,0.1702838063439065,0.0704225352112676,0.0636042402826855,0.5088105726872254,0.2519685039370078,0.1976047904191617,0.7692307692307693
0.0442477876106194,0.2397260273972602,0.02,0.0273972602739726,0.0367278797996661,0.2394366197183098,0.1342756183745583,0.1490455212922159,0.9133858267716536,0.1736526946107784,0.676923076923077
0.2212389380530973,0.3287671232876712,0.01,0.0958904109589041,0.1118530884808013,0.323943661971831,0.1095406360424028,0.3722466960352446,0.5196850393700787,0.1676646706586826,0.3846153846153846
0.3008849557522124,0.4452054794520548,0.32,0.0821917808219178,0.1118530884808013,0.2112676056338028,0.2402826855123674,0.4765051395007351,0.4173228346456692,0.1017964071856287,0.2153846153846154
0.2743362831858407,0.2876712328767123,0.26,0.0684931506849315,0.1285475792988314,0.3098591549295774,0.4982332155477031,0.4618208516886956,0.4094488188976376,0.155688622754491,0.1999999999999998
0.1327433628318584,0.2808219178082192,0.08,0.0684931506849315,0.1085141903171953,0.323943661971831,0.1378091872791519,0.3825256975036755,0.6771653543307088,0.2095808383233533,0.2923076923076924
0.2743362831858407,0.184931506849315,0.12,0.0547945205479452,0.1419031719532554,0.2535211267605634,0.0742049469964664,0.4324522760646083,0.3307086614173229,0.0958083832335329,0.1538461538461538
0.5575221238938053,0.2808219178082192,0.49,0.2534246575342466,0.1769616026711185,0.1267605633802817,0.03886925795053,0.7437591776798824,0.2598425196850392,0.1377245508982036,0.5076923076923076
0.2566371681415929,0.3561643835616438,0.0,0.1027397260273972,0.1085141903171953,0.2394366197183098,0.0812720848056537,0.4720998531571265,0.4566929133858266,0.1616766467065868,0.2461538461538461
0.3008849557522124,0.1438356164383561,0.53,0.1095890410958904,0.1318864774624374,0.2394366197183098,0.2614840989399293,0.5528634361233521,0.4960629921259843,0.281437125748503,0.1846153846153845
0.2123893805309734,0.3150684931506849,0.12,0.0684931506849315,0.1318864774624374,0.4647887323943662,0.4169611307420495,0.4060205580029404,0.5511811023622047,0.0898203592814371,0.323076923076923
0.2654867256637168,0.2945205479452055,0.21,0.0890410958904109,0.0984974958263772,0.0845070422535211,0.07773851590106,0.4647577092510986,0.4251968503937006,0.1317365269461078,0.1999999999999998
0.3982300884955752,0.1232876712328767,0.34,0.0753424657534246,0.0868113522537562,0.1549295774647887,0.0671378091872791,0.3737151248164502,0.4094488188976376,0.3053892215568862,0.5076923076923076
0.2920353982300885,0.2671232876712329,0.25,0.136986301369863,0.1085141903171953,0.2816901408450704,0.1378091872791519,0.5381791483113044,0.5905511811023624,0.3772455089820359,0.5692307692307691
0.0530973451327434,0.3595890410958904,0.0,0.0856164383561643,0.1135225375626043,0.1971830985915492,0.07773851590106,0.3208516886930981,0.8188976377952756,0.1676646706586826,0.6307692307692307
0.247787610619469,0.3698630136986301,0.0,0.0616438356164383,0.1051752921535893,0.1690140845070422,0.1201413427561837,0.5675477239353917,0.6062992125984251,0.1377245508982036,0.1538461538461538
0.4247787610619469,0.1986301369863013,0.48,0.2534246575342466,0.1001669449081803,0.1267605633802817,0.0494699646643109,0.5308370044052847,0.4724409448818896,0.2754491017964072,0.5846153846153844
0.4336283185840708,0.2945205479452055,0.66,0.0958904109589041,0.6260434056761269,0.1549295774647887,0.1095406360424028,0.5969162995594707,0.3385826771653542,0.2035928143712575,0.1846153846153845
0.0353982300884956,0.1917808219178082,0.5,0.2328767123287671,0.0567612687813021,0.3943661971830985,0.2614840989399293,0.009544787077824,0.5905511811023624,0.1976047904191617,0.7999999999999999
0.3539823008849557,0.273972602739726,0.38,0.0410958904109589,0.1402337228714524,0.056338028169014,0.0424028268551236,0.4838472834067548,0.3622047244094489,0.1137724550898203,0.1538461538461538
0.5929203539823009,0.1643835616438356,0.66,0.1027397260273972,0.1853088480801335,0.028169014084507,0.0070671378091872,0.4662261380323041,0.3622047244094489,0.1197604790419161,0.5384615384615384
